	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	1512-1523	Hypochoeris	Hypochoeris	ncbi:58643	Hypochaeris	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71274/ncbi:91882/ncbi:4209/ncbi:4210/ncbi:219120/ncbi:219121/ncbi:745069/ncbi:58643	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	1595-1599	peas		ncbi:3888	Pisum sativum	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:72025/ncbi:3803/ncbi:3814/ncbi:2231393/ncbi:2231382/ncbi:2233838/ncbi:2233839/ncbi:163743/ncbi:3887/ncbi:3888	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	1728-1742	Fraxinus ornus	Fraxinus_ornus	ncbi:38874	Fraxinus ornus	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71274/ncbi:91888/ncbi:4143/ncbi:4144/ncbi:426106/ncbi:38871/ncbi:38874	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2391-2397	Psylla	Psylla	ncbi:121855	Psylla	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2482-2487	Fagus	Fagus	ncbi:21024	Fagus	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3502/ncbi:3503/ncbi:21024	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2571-2580	Crataegus	Crataegus	ncbi:23159	Crataegus	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3744/ncbi:3745/ncbi:171637/ncbi:721813/ncbi:23159	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2584-2590	Psylla	Psylla	ncbi:121855	Psylla	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2646-2659	Alnus viridis	Alnus_viridis	ncbi:38784	Alnus alnobetula	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3502/ncbi:3514/ncbi:3515/ncbi:38784	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2802-2813	Psylla alni	Psylla_alni	ncbi:1393965	Psylla alni	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855/ncbi:1393965	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2847-2852	Alnus	Alnus	ncbi:3515	Alnus	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3502/ncbi:3514/ncbi:3515	genus
